學校代碼	學校名稱	科系代碼	科系名稱	日間∕進修別	等級別	學生數	教師數	上學年度畢業生數	縣市名稱	體系別
9167	1078	致理科技大學	340301	企業管理學系	N 修	B 四技	518	0	92	01 新北市	2 技職
9168	1078	致理科技大學	340301	企業管理學系	N 修	C 二技	93	0	35	01 新北市	2 技職
9169	1078	致理科技大學	340401	國際貿易(暨商務)(營運)學系	D 日	M 碩士	17	0	0	01 新北市	2 技職
9170	1078	致理科技大學	340401	國際貿易(暨商務)(營運)學系	D 日	B 四技	655	32	165	01 新北市	2 技職
9171	1078	致理科技大學	340401	國際貿易(暨商務)(營運)學系	D 日	C 二技	1	0	0	01 新北市	2 技職
9172	1078	致理科技大學	340401	國際貿易(暨商務)科	D 日	5 五專	276	0	43	01 新北市	2 技職
9173	1078	致理科技大學	340401	國際貿易(暨商務)(營運)學系	N 修	B 四技	293	0	67	01 新北市	2 技職
9174	1078	致理科技大學	340401	國際貿易(暨商務)(營運)學系	N 修	C 二技	98	0	33	01 新北市	2 技職
9175	1078	致理科技大學	340501	(計量)(數量)財務金融學系	D 日	B 四技	678	26	157	01 新北市	2 技職
9176	1078	致理科技大學	340501	(計量)(數量)財務金融學系	D 日	C 二技	115	0	62	01 新北市	2 技職
9177	1078	致理科技大學	340501	財務金融科	D 日	5 五專	286	0	37	01 新北市	2 技職
9178	1078	致理科技大學	340501	(計量)(數量)財務金融學系	N 修	B 四技	421	2	85	01 新北市	2 技職
9179	1078	致理科技大學	340501	(計量)(數量)財務金融學系	N 修	C 二技	78	0	39	01 新北市	2 技職
9180	1078	致理科技大學	340605	保險金融(管理)系	D 日	B 四技	114	7	43	01 新北市	2 技職
9181	1078	致理科技大學	340605	保險金融(管理)系	N 修	B 四技	12	0	30	01 新北市	2 技職
9182	1078	致理科技大學	340802	行銷(與)流通管理系	D 日	B 四技	470	20	130	01 新北市	2 技職
9183	1078	致理科技大學	340802	行銷(與)流通管理系	D 日	C 二技	223	0	119	01 新北市	2 技職
9184	1078	致理科技大學	340802	行銷與流通(管理)科	D 日	2 二專	2	0	41	01 新北市	2 技職
9185	1078	致理科技大學	340802	行銷(與)流通管理系	N 修	B 四技	539	0	85	01 新北市	2 技職
9186	1078	致理科技大學	349901	(商務)科技管理系	D 日	B 四技	462	12	109	01 新北市	2 技職
9187	1078	致理科技大學	349901	(商務)科技管理系	D 日	C 二技	1	0	0	01 新北市	2 技職
9188	1078	致理科技大學	349901	(商務)科技管理系	N 修	B 四技	66	0	39	01 新北市	2 技職
9189	1078	致理科技大學	480109	資訊管理(技術)學系	D 日	B 四技	649	19	144	01 新北市	2 技職
9190	1078	致理科技大學	480109	資訊管理(技術)學系	D 日	C 二技	5	0	23	01 新北市	2 技職
9191	1078	致理科技大學	480109	資訊管理科	D 日	2 二專	2	0	35	01 新北市	2 技職
9192	1078	致理科技大學	480109	資訊管理(技術)學系	N 修	B 四技	227	0	50	01 新北市	2 技職
9193	1078	致理科技大學	480201	資訊網路(技術)系	N 修	B 四技	1	0	0	01 新北市	2 技職
9194	1078	致理科技大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	B 四技	411	11	89	01 新北市	2 技職
9195	1078	致理科技大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	D 日	C 二技	1	0	0	01 新北市	2 技職
9196	1078	致理科技大學	810210	休閒(與)遊憩(規劃)(與)(事業)管理學系	N 修	B 四技	220	0	0	01 新北市	2 技職
9197	1078	致理科技大學	819977	民生類產學專班	D 日	B 四技	154	0	32	01 新北市	2 技職
9198	1078	致理科技大學	999901	通識及共同科目	D 日		0	28	0	01 新北市	2 技職
9199	1078	致理科技大學	999901	通識及共同科目			0	1	0	01 新北市	2 技職
9200	1078	致理科技大學	999903	軍訓教官	D 日		0	4	0	01 新北市	2 技職
9201	1078	致理科技大學	999904	護理教師	D 日		0	1	0	01 新北市	2 技職
9202	1079	康寧大學	210610	數位影視動畫科	D 日	5 五專	422	9	58	30 臺北市	2 技職
9203	1079	康寧大學	220303	應用外語系	D 日	M 碩士	6	0	5	30 臺北市	1 一般
9204	1079	康寧大學	220303	應用外語系	D 日	B 學士	183	15	31	30 臺北市	1 一般
9205	1079	康寧大學	220303	應用外語科	D 日	5 五專	247	0	36	30 臺北市	2 技職
9206	1079	康寧大學	220303	應用外語系	N 職	M 碩士	11	0	4	30 臺北市	1 一般
9207	1079	康寧大學	220303	應用外語系	P 進	B 學士	48	0	2	30 臺北市	1 一般
9208	1079	康寧大學	230117	時尚造型(or形)設計系	D 日	B 學士	26	4	7	30 臺北市	1 一般
9209	1079	康寧大學	230117	時尚造型(or形)設計系	P 進	B 學士	69	1	2	30 臺北市	1 一般
9210	1079	康寧大學	320105	資訊傳播(工程)(設計)學系	D 日	M 碩士	19	0	2	30 臺北市	1 一般
9211	1079	康寧大學	320105	資訊傳播(工程)(設計)學系	D 日	B 學士	93	6	29	30 臺北市	1 一般
9212	1079	康寧大學	320105	資訊傳播(工程)(設計)學系	N 職	M 碩士	32	0	14	30 臺北市	1 一般
9213	1079	康寧大學	320105	資訊傳播(工程)(設計)學系	P 進	B 學士	13	0	9	30 臺北市	1 一般
9214	1079	康寧大學	340301	企業管理學系	D 日	M 碩士	40	0	11	30 臺北市	1 一般
9215	1079	康寧大學	340301	企業管理學系	D 日	B 學士	138	18	14	30 臺北市	1 一般
9216	1079	康寧大學	340301	企業管理科	D 日	2 二專	0	0	4	30 臺北市	2 技職
9217	1079	康寧大學	340301	企業管理科	D 日	5 五專	319	0	67	30 臺北市	2 技職
9218	1079	康寧大學	340301	企業管理學系	N 職	M 碩士	88	0	26	30 臺北市	1 一般
9219	1079	康寧大學	340301	企業管理學系	P 進	B 學士	107	0	0	30 臺北市	1 一般
9220	1079	康寧大學	480109	資訊管理科	D 日	5 五專	412	10	50	30 臺北市	2 技職
9221	1079	康寧大學	480109	資訊管理科	N 修	2 二專	0	0	8	30 臺北市	2 技職
9222	1079	康寧大學	480517	數位應用學系	D 日	M 碩士	24	0	9	30 臺北市	1 一般
9223	1079	康寧大學	480517	數位應用學系	D 日	B 學士	69	8	10	30 臺北市	1 一般
9224	1079	康寧大學	720601	護理科	D 日	5 五專	"1,026"	25	193	30 臺北市	2 技職
9225	1079	康寧大學	720609	健康照護(科學)(管理)學系	D 日	B 學士	165	7	31	30 臺北市	1 一般
9226	1079	康寧大學	720609	健康照護(科學)(管理)學系	P 進	B 學士	60	0	18	30 臺北市	1 一般
9227	1079	康寧大學	720713	視光學科	D 日	5 五專	186	6	0	30 臺北市	2 技職
9228	1079	康寧大學	720713	視光學科	N 修	2 二專	74	0	38	30 臺北市	2 技職
9229	1079	康寧大學	760215	高齡社會健康管理科	D 日	2 二專	37	3	18	30 臺北市	2 技職
9230	1079	康寧大學	760215	高齡社會健康管理科	N 修	2 二專	56	0	28	30 臺北市	2 技職
9231	1079	康寧大學	760401	(嬰)幼兒保育(技術)學系	D 日	B 學士	39	13	0	30 臺北市	1 一般
9232	1079	康寧大學	760401	(嬰)幼兒保育科	D 日	2 二專	1	0	24	30 臺北市	2 技職
9233	1079	康寧大學	760401	(嬰)幼兒保育科	D 日	5 五專	331	0	48	30 臺北市	2 技職
9234	1079	康寧大學	760401	(嬰)幼兒保育科	N 修	2 二專	208	0	80	30 臺北市	2 技職
9235	1079	康寧大學	810103	餐飲管理(及廚藝)學系	D 日	M 碩士	27	0	8	30 臺北市	1 一般
9236	1079	康寧大學	810103	餐飲管理(及廚藝)學系	D 日	B 學士	132	8	35	30 臺北市	1 一般
9237	1079	康寧大學	810103	餐飲管理(及廚藝)學系	P 進	B 學士	46	0	6	30 臺北市	1 一般
9238	1079	康寧大學	810508	休閒(事業)管理學系	D 日	M 碩士	33	0	10	30 臺北市	1 一般
9239	1079	康寧大學	810508	休閒(事業)管理學系	D 日	B 學士	250	10	57	30 臺北市	1 一般
9240	1079	康寧大學	810508	休閒(事業)管理學系	N 職	M 碩士	36	0	18	30 臺北市	1 一般
9241	1079	康寧大學	810508	休閒(事業)管理學系	P 進	B 學士	125	0	19	30 臺北市	1 一般
9242	1079	康寧大學	810812	保健美容學系	D 日	B 學士	42	5	9	30 臺北市	1 一般
9243	1079	康寧大學	810812	保健美容學系	P 進	B 學士	21	1	0	30 臺北市	1 一般
9244	1079	康寧大學	850114	休閒資源暨綠色產業學系	D 日	M 碩士	1	0	1	30 臺北市	1 一般
9245	1079	康寧大學	999901	通識及共同科目	D 日		0	15	0	30 臺北市	1 一般
9246	1079	康寧大學	999903	軍訓教官	D 日		0	7	0	30 臺北市	1 一般
9247	1125	中信金融管理學院	210523	模特兒與展演學系	D 日	B 學士	17	0	3	21 臺南市	1 一般
9248	1125	中信金融管理學院	220321	應用日語學系	D 日	B 學士	0	0	1	21 臺南市	1 一般
9249	1125	中信金融管理學院	220321	應用日語學系	P 進	B 學士	0	0	1	21 臺南市	1 一般
9250	1125	中信金融管理學院	230130	珠寶系	D 日	B 學士	0	0	3	21 臺南市	1 一般
9251	1125	中信金融管理學院	340301	企業管理學系	D 日	M 碩士	16	0	0	21 臺南市	1 一般
9252	1125	中信金融管理學院	340301	企業管理學系	D 日	B 學士	100	9	0	21 臺南市	1 一般
9253	1125	中信金融管理學院	340301	企業管理學系	P 進	B 學士	1	0	10	21 臺南市	1 一般
9254	1125	中信金融管理學院	340501	(計量)(數量)財務金融學系	D 日	B 學士	96	7	0	21 臺南市	1 一般
9255	1125	中信金融管理學院	340804	(行銷與)物流管理學系	D 日	B 學士	0	0	2	21 臺南市	1 一般
9256	1125	中信金融管理學院	340804	(行銷與)物流管理學系	P 進	B 學士	0	0	2	21 臺南市	1 一般
9257	1125	中信金融管理學院	349909	管理(與)資訊學系	D 日	B 學士	0	0	1	21 臺南市	1 一般
9258	1125	中信金融管理學院	349909	管理(與)資訊學系	P 進	B 學士	1	0	4	21 臺南市	1 一般
9259	1125	中信金融管理學院	380201	財經法律學系	D 日	B 學士	96	7	2	21 臺南市	1 一般
9260	1125	中信金融管理學院	380201	財經法律學系	P 進	B 學士	0	0	1	21 臺南市	1 一般
9261	1125	中信金融管理學院	810235	文化創意與觀光學系	D 日	B 學士	4	0	0	21 臺南市	1 一般
9262	1125	中信金融管理學院	810235	文化創意與觀光學系	P 進	B 學士	0	0	2	21 臺南市	1 一般
9263	1125	中信金融管理學院	999901	通識及共同科目	D 日		0	3	0	21 臺南市	1 一般
9264	1125	中信金融管理學院	999903	軍訓教官	D 日		0	1	0	21 臺南市	1 一般
9265	1148	大漢技術學院	230120	珠寶技術系	D 日	B 四技	48	5	9	15 花蓮縣	2 技職
9266	1148	大漢技術學院	230120	珠寶技術系	N 修	C 二技	26	0	9	15 花蓮縣	2 技職
9267	1148	大漢技術學院	230120	珠寶技術科	N 修	2 二專	21	0	19	15 花蓮縣	2 技職
9268	1148	大漢技術學院	340301	企業管理學系	D 日	B 四技	17	1	14	15 花蓮縣	2 技職
9269	1148	大漢技術學院	340301	企業管理學系	N 修	B 四技	76	5	28	15 花蓮縣	2 技職
9270	1148	大漢技術學院	340301	企業管理學系	N 修	C 二技	136	0	27	15 花蓮縣	2 技職
9271	1148	大漢技術學院	340301	企業管理科	N 修	2 二專	131	0	54	15 花蓮縣	2 技職
9272	1148	大漢技術學院	340818	流通與行銷管理學系	D 日	M 碩士	41	0	21	15 花蓮縣	2 技職
9273	1148	大漢技術學院	340818	流通與行銷管理學系	D 日	B 四技	75	8	18	15 花蓮縣	2 技職
9274	1148	大漢技術學院	340818	流通與行銷管理學系	N 修	B 四技	54	1	18	15 花蓮縣	2 技職
9275	1148	大漢技術學院	520130	電腦(與)通訊(工程)學系	D 日	B 四技	14	1	9	15 花蓮縣	2 技職
9276	1148	大漢技術學院	520201	(動力)機械工程學系	D 日	B 四技	60	3	19	15 花蓮縣	2 技職
9277	1148	大漢技術學院	520322	土木工程與環境資源管理系	D 日	M 碩士	48	0	9	15 花蓮縣	2 技職
9278	1148	大漢技術學院	520322	土木工程與環境資源管理系	D 日	B 四技	64	8	14	15 花蓮縣	2 技職
9279	1148	大漢技術學院	520322	土木工程與環境資源管理系	N 修	B 四技	104	1	17	15 花蓮縣	2 技職
9280	1148	大漢技術學院	520322	土木工程與環境資源管理系	N 修	C 二技	100	0	38	15 花蓮縣	2 技職
9281	1148	大漢技術學院	520322	土木工程與環境資源管理科	N 修	2 二專	46	0	12	15 花蓮縣	2 技職
9282	1148	大漢技術學院	810202	觀光事業(管理)學系	D 日	B 四技	0	0	14	15 花蓮縣	2 技職
9283	1148	大漢技術學院	810202	觀光事業(管理)學系	N 修	B 四技	0	0	5	15 花蓮縣	2 技職
9284	1148	大漢技術學院	810205	觀光與餐飲旅館學系	D 日	B 四技	80	5	0	15 花蓮縣	2 技職
9285	1148	大漢技術學院	810205	觀光與餐飲旅館學系	N 修	B 四技	66	0	0	15 花蓮縣	2 技職
9286	1148	大漢技術學院	810504	休閒(與)運動(與)(健康)管理學系	D 日	B 四技	132	6	19	15 花蓮縣	2 技職
9287	1148	大漢技術學院	810504	休閒(與)運動(與)(健康)管理學系	D 日	C 二技	2	0	0	15 花蓮縣	2 技職
9288	1148	大漢技術學院	810504	休閒(與)運動(與)(健康)管理學系	N 修	B 四技	91	1	0	15 花蓮縣	2 技職
9289	1148	大漢技術學院	810504	休閒(與)運動(與)(健康)管理學系	N 修	C 二技	33	0	23	15 花蓮縣	2 技職
9290	1148	大漢技術學院	810504	休閒(與)運動管理科	N 修	2 二專	32	0	11	15 花蓮縣	2 技職
9291	1148	大漢技術學院	810512	休閒事業經營系	D 日	B 四技	0	0	35	15 花蓮縣	2 技職
9292	1148	大漢技術學院	810512	休閒事業經營系	N 修	B 四技	0	0	17	15 花蓮縣	2 技職
9293	1148	大漢技術學院	999901	通識及共同科目	D 日		0	4	0	15 花蓮縣	2 技職
9294	1148	大漢技術學院	999903	軍訓教官			0	2	0	15 花蓮縣	2 技職
9295	1159	和春技術學院	220303	應用外語系	D 日	B 四技	66	8	17	12 高雄市	2 技職
9296	1159	和春技術學院	220303	應用外語系	D 日	C 二技	11	0	1	12 高雄市	2 技職
9297	1159	和春技術學院	220303	應用外語科	D 日	5 五專	108	0	15	12 高雄市	2 技職
9298	1159	和春技術學院	220303	應用外語系	N 修	B 四技	38	2	8	12 高雄市	2 技職
9299	1159	和春技術學院	220303	應用外語系	N 修	C 二技	20	0	0	12 高雄市	2 技職
9300	1159	和春技術學院	220303	應用外語科	N 修	2 二專	20	0	0	12 高雄市	2 技職
9301	1159	和春技術學院	230203	(數位)(多)媒體(創意)設計學系	D 日	B 四技	57	7	21	12 高雄市	2 技職
9302	1159	和春技術學院	230203	(數位)(多)媒體(創意)設計學系	D 日	C 二技	16	0	2	12 高雄市	2 技職
9303	1159	和春技術學院	230203	(數位)(多)媒體(創意)設計科	D 日	5 五專	52	0	18	12 高雄市	2 技職
9304	1159	和春技術學院	230307	商品設計學系	D 日	B 四技	30	7	11	12 高雄市	2 技職
9305	1159	和春技術學院	230307	商品設計科	D 日	5 五專	36	0	0	12 高雄市	2 技職
9306	1159	和春技術學院	230307	商品設計科	N 修	2 二專	11	1	0	12 高雄市	2 技職
9307	1159	和春技術學院	320104	傳播藝術系	D 日	B 四技	30	7	8	12 高雄市	2 技職
9308	1159	和春技術學院	320104	傳播藝術系	N 修	B 四技	5	0	0	12 高雄市	2 技職
9309	1159	和春技術學院	340301	企業管理學系	D 日	B 四技	71	5	20	12 高雄市	2 技職
9310	1159	和春技術學院	340301	企業管理學系	N 修	B 四技	115	4	0	12 高雄市	2 技職
9311	1159	和春技術學院	340301	企業管理學系	N 修	C 二技	145	0	31	12 高雄市	2 技職
9312	1159	和春技術學院	340301	企業管理科	N 修	2 二專	243	0	48	12 高雄市	2 技職
9313	1159	和春技術學院	340501	(計量)(數量)財務金融學系	D 日	B 四技	30	9	9	12 高雄市	2 技職
9314	1159	和春技術學院	340802	行銷(與)流通管理系	D 日	B 四技	50	6	8	12 高雄市	2 技職
9315	1159	和春技術學院	340802	行銷(與)流通管理系	N 修	B 四技	82	1	49	12 高雄市	2 技職
9316	1159	和春技術學院	340802	行銷(與)流通管理系	N 修	C 二技	17	0	0	12 高雄市	2 技職
9317	1159	和春技術學院	340803	流通管理科	N 修	2 二專	53	0	0	12 高雄市	2 技職
9318	1159	和春技術學院	349945	(房仲與)物業(經營與)管理學系	D 日	B 四技	21	7	6	12 高雄市	2 技職
9319	1159	和春技術學院	349945	(房仲與)物業(經營與)管理學系	N 修	C 二技	18	0	0	12 高雄市	2 技職
9320	1159	和春技術學院	349945	房仲與物業管理科	N 修	2 二專	8	0	0	12 高雄市	2 技職
9321	1159	和春技術學院	480109	資訊管理(技術)學系	D 日	B 四技	38	5	4	12 高雄市	2 技職
9322	1159	和春技術學院	480109	資訊管理(技術)學系	D 日	C 二技	15	0	12	12 高雄市	2 技職
9323	1159	和春技術學院	480109	資訊管理科	D 日	5 五專	59	0	21	12 高雄市	2 技職
9324	1159	和春技術學院	480109	資訊管理(技術)學系	N 修	B 四技	72	3	17	12 高雄市	2 技職
9325	1159	和春技術學院	480109	資訊管理(技術)學系	N 修	C 二技	61	0	16	12 高雄市	2 技職
9326	1159	和春技術學院	480109	資訊管理科	N 修	2 二專	153	0	14	12 高雄市	2 技職
9327	1159	和春技術學院	520101	電機(與控制)工程學系	D 日	M 碩士	39	0	2	12 高雄市	2 技職
9328	1159	和春技術學院	520101	電機(與控制)工程學系	D 日	B 四技	99	10	22	12 高雄市	2 技職
9329	1159	和春技術學院	520101	電機工程科	D 日	5 五專	101	0	0	12 高雄市	2 技職
9330	1159	和春技術學院	520101	電機(與控制)工程學系	N 修	B 四技	73	0	13	12 高雄市	2 技職
9331	1159	和春技術學院	520101	電機(與控制)工程學系	N 修	C 二技	97	0	6	12 高雄市	2 技職
9332	1159	和春技術學院	520101	電機工程科	N 修	2 二專	130	0	18	12 高雄市	2 技職
9333	1159	和春技術學院	520103	(微)電子(工程)學系	N 修	B 四技	3	0	3	12 高雄市	2 技職
9334	1159	和春技術學院	520114	資訊工程學系	D 日	B 四技	47	7	20	12 高雄市	2 技職
9335	1159	和春技術學院	520114	資訊工程科	D 日	5 五專	51	0	0	12 高雄市	2 技職
9336	1159	和春技術學院	520114	資訊工程學系	N 修	B 四技	12	0	0	12 高雄市	2 技職
9337	1159	和春技術學院	520114	資訊工程學系	N 修	C 二技	14	0	0	12 高雄市	2 技職
9338	1159	和春技術學院	520114	資訊工程科	N 修	2 二專	5	0	2	12 高雄市	2 技職
9339	1159	和春技術學院	520502	材料科學(與)(工程)學系	D 日	B 四技	1	0	33	12 高雄市	2 技職
9340	1159	和春技術學院	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	D 日	B 四技	94	4	4	12 高雄市	2 技職
9341	1159	和春技術學院	520601	工業工程(與)(科技)(系統)(工程)(管理)學系	N 修	C 二技	60	4	0	12 高雄市	2 技職
9342	1159	和春技術學院	520601	工業工程(與)(管理)科	N 修	2 二專	146	0	0	12 高雄市	2 技職
9343	1159	和春技術學院	810103	餐飲管理(及廚藝)學系	D 日	B 四技	257	8	68	12 高雄市	2 技職
9344	1159	和春技術學院	810103	餐飲管理(及廚藝)學系	N 修	B 四技	92	0	22	12 高雄市	2 技職
9345	1159	和春技術學院	810204	觀光(與)休閒事業管理學系	D 日	B 四技	126	7	41	12 高雄市	2 技職
9346	1159	和春技術學院	810204	觀光(與)休閒事業管理學系	N 修	B 四技	107	1	34	12 高雄市	2 技職
9347	1159	和春技術學院	810818	流行時尚造型設計系	D 日	B 四技	43	6	4	12 高雄市	2 技職
9348	1159	和春技術學院	810818	流行時尚造型設計系	N 修	B 四技	22	1	0	12 高雄市	2 技職
9349	1159	和春技術學院	810818	流行時尚造型設計系	N 修	C 二技	14	0	0	12 高雄市	2 技職
9350	1159	和春技術學院	810818	流行時尚造型設計科	N 修	2 二專	3	0	0	12 高雄市	2 技職
9351	1159	和春技術學院	999903	軍訓教官	D 日		0	2	0	12 高雄市	2 技職
9352	1159	和春技術學院	999903	軍訓教官			0	2	0	12 高雄市	2 技職
9353	1166	亞東技術學院	230301	工商業設計(技術)系	D 日	B 四技	389	10	110	01 新北市	2 技職
9354	1166	亞東技術學院	230301	工商業設計(技術)系	N 修	B 四技	0	0	5	01 新北市	2 技職
9355	1166	亞東技術學院	340802	行銷(與)流通管理系	D 日	M 碩士	13	0	8	01 新北市	2 技職
9356	1166	亞東技術學院	340802	行銷(與)流通管理系	D 日	B 四技	374	13	98	01 新北市	2 技職
9357	1166	亞東技術學院	340901	醫務管理學系	D 日	B 四技	368	10	100	01 新北市	2 技職
9358	1166	亞東技術學院	340901	醫務管理學系	N 修	B 四技	0	0	1	01 新北市	2 技職
9359	1166	亞東技術學院	349906	工業管理(與經營資訊)學系	D 日	B 四技	356	11	93	01 新北市	2 技職
9360	1166	亞東技術學院	349906	工業管理科	D 日	2 二專	2	0	14	01 新北市	2 技職
9361	1166	亞東技術學院	349906	工業管理(與經營資訊)學系	N 修	B 四技	0	0	1	01 新北市	2 技職
9362	1166	亞東技術學院	480109	資訊管理(技術)學系	D 日	B 四技	341	11	95	01 新北市	2 技職
9363	1166	亞東技術學院	480109	資訊管理(技術)學系	N 修	B 四技	0	0	2	01 新北市	2 技職
9364	1166	亞東技術學院	520101	電機(與控制)工程學系	D 日	B 四技	575	20	142	01 新北市	2 技職
9365	1166	亞東技術學院	520101	電機(與控制)工程學系	N 修	B 四技	4	0	5	01 新北市	2 技職
9366	1166	亞東技術學院	520103	(微)電子(工程)學系	D 日	B 四技	593	17	146	01 新北市	2 技職
9367	1166	亞東技術學院	520103	(微)電子(工程)學系	N 修	B 四技	1	0	2	01 新北市	2 技職
9368	1166	亞東技術學院	520126	(光電與)通訊(工程)學系	D 日	M 碩士	12	0	9	01 新北市	2 技職
9369	1166	亞東技術學院	520126	(光電與)通訊(工程)學系	D 日	B 四技	392	11	98	01 新北市	2 技職
9370	1166	亞東技術學院	520126	(光電與)通訊(工程)學系	N 修	B 四技	1	0	2	01 新北市	2 技職
9371	1166	亞東技術學院	520201	(動力)機械工程學系	D 日	B 四技	628	17	167	01 新北市	2 技職
9372	1166	亞東技術學院	520201	(動力)機械工程學系	N 修	B 四技	2	0	4	01 新北市	2 技職
9373	1166	亞東技術學院	520703	材料與纖維學系	D 日	M 碩士	12	0	4	01 新北市	2 技職
9374	1166	亞東技術學院	520703	材料與纖維學系	D 日	B 四技	356	13	92	01 新北市	2 技職
9375	1166	亞東技術學院	720601	護理學系	D 日	C 二技	191	8	69	01 新北市	2 技職
9376	1166	亞東技術學院	720601	護理學系	N 修	C 二技	75	2	21	01 新北市	2 技職
9377	1166	亞東技術學院	999901	通識及共同科目	D 日		0	26	0	01 新北市	2 技職
9378	1166	亞東技術學院	999903	軍訓教官	D 日		0	2	0	01 新北市	2 技職
9379	1168	南亞技術學院	220339	觀光英語系	D 日	B 四技	29	7	35	03 桃園市	2 技職
9380	1168	南亞技術學院	220339	觀光英語科	D 日	5 五專	44	0	0	03 桃園市	2 技職
9381	1168	南亞技術學院	220339	觀光英語系	N 修	B 四技	1	0	2	03 桃園市	2 技職
9382	1168	南亞技術學院	230201	視覺(傳達)設計學系	D 日	B 四技	132	7	50	03 桃園市	2 技職
9383	1168	南亞技術學院	230201	視覺(傳達)設計學系	N 修	B 四技	1	0	1	03 桃園市	2 技職
9384	1168	南亞技術學院	230401	室內設計學系	D 日	B 四技	128	7	0	03 桃園市	2 技職
9385	1168	南亞技術學院	230401	室內設計科	D 日	5 五專	78	0	0	03 桃園市	2 技職
9386	1168	南亞技術學院	230401	室內設計學系	N 修	B 四技	91	0	0	03 桃園市	2 技職
9387	1168	南亞技術學院	340301	企業管理學系	D 日	B 四技	86	7	49	03 桃園市	2 技職
9388	1168	南亞技術學院	340301	企業管理學系	D 日	C 二技	0	0	25	03 桃園市	2 技職
9389	1168	南亞技術學院	340301	企業管理科	D 日	2 二專	0	0	39	03 桃園市	2 技職
9390	1168	南亞技術學院	340301	企業管理學系	N 修	B 四技	0	0	7	03 桃園市	2 技職
9391	1168	南亞技術學院	340301	企業管理科	N 修	2 二專	34	0	0	03 桃園市	2 技職
9392	1168	南亞技術學院	340802	行銷(與)流通管理系	D 日	B 四技	119	7	72	03 桃園市	2 技職
9393	1168	南亞技術學院	340802	行銷(與)流通管理系	N 修	B 四技	1	0	7	03 桃園市	2 技職
9394	1168	南亞技術學院	449902	應用科技系	D 日	M 碩士	25	5	5	03 桃園市	2 技職
9395	1168	南亞技術學院	480109	資訊管理(技術)學系	D 日	B 四技	117	6	41	03 桃園市	2 技職
9396	1168	南亞技術學院	480109	資訊管理(技術)學系	N 修	B 四技	94	1	40	03 桃園市	2 技職
9397	1168	南亞技術學院	520114	資訊工程學系	D 日	B 四技	114	7	44	03 桃園市	2 技職
9398	1168	南亞技術學院	520114	資訊工程學系	N 修	B 四技	12	0	0	03 桃園市	2 技職
9399	1168	南亞技術學院	520201	(動力)機械工程學系	D 日	M 碩士	19	0	13	03 桃園市	2 技職
9400	1168	南亞技術學院	520201	(動力)機械工程學系	D 日	B 四技	435	21	173	03 桃園市	2 技職
9401	1168	南亞技術學院	520201	(動力)機械(工程)科	D 日	2 二專	0	0	15	03 桃園市	2 技職
9402	1168	南亞技術學院	520201	(動力)機械工程學系	N 修	B 四技	349	1	38	03 桃園市	2 技職
9403	1168	南亞技術學院	520202	車輛工程科	D 日	5 五專	71	0	0	03 桃園市	2 技職
9404	1168	南亞技術學院	580101	建築(工程)學系	D 日	B 四技	12	0	43	03 桃園市	2 技職
9405	1168	南亞技術學院	580101	建築(工程)學系	N 修	B 四技	9	0	26	03 桃園市	2 技職
9406	1168	南亞技術學院	760401	(嬰)幼兒保育(技術)學系	D 日	B 四技	292	10	85	03 桃園市	2 技職
9407	1168	南亞技術學院	760401	(嬰)幼兒保育(技術)學系	N 修	B 四技	124	0	28	03 桃園市	2 技職
9408	1168	南亞技術學院	810102	餐旅(行銷)(暨遊憩)管理學系	D 日	B 四技	407	11	126	03 桃園市	2 技職
9409	1168	南亞技術學院	810102	餐旅(行銷)管理科	D 日	2 二專	0	0	25	03 桃園市	2 技職
9410	1168	南亞技術學院	810102	餐旅(行銷)(暨遊憩)管理學系	N 修	B 四技	83	1	40	03 桃園市	2 技職
9411	1168	南亞技術學院	810111	餐飲廚藝(管理)系	D 日	B 四技	467	10	95	03 桃園市	2 技職
9412	1168	南亞技術學院	810111	餐飲廚藝(管理)系	N 修	B 四技	129	0	29	03 桃園市	2 技職
9413	1168	南亞技術學院	810204	觀光(與)休閒事業管理學系	D 日	B 四技	299	12	82	03 桃園市	2 技職
9414	1168	南亞技術學院	810204	觀光(與)休閒事業管理學系	N 修	B 四技	139	0	44	03 桃園市	2 技職
9415	1168	南亞技術學院	810204	觀光與休閒事業管理科	N 修	2 二專	33	0	0	03 桃園市	2 技職
9416	1168	南亞技術學院	810707	創意流行時尚設計系	D 日	B 四技	123	7	47	03 桃園市	2 技職
9417	1168	南亞技術學院	810707	創意流行時尚設計科	D 日	2 二專	0	0	4	03 桃園市	2 技職
9418	1168	南亞技術學院	810707	創意流行時尚設計科	D 日	5 五專	10	0	0	03 桃園市	2 技職
9419	1168	南亞技術學院	810707	創意流行時尚設計系	N 修	B 四技	1	0	0	03 桃園市	2 技職
9420	1168	南亞技術學院	810802	化妝品應用(與管理)系	D 日	B 四技	162	7	67	03 桃園市	2 技職
9421	1168	南亞技術學院	810802	化妝品應用(與管理)科	D 日	5 五專	42	0	0	03 桃園市	2 技職
9422	1168	南亞技術學院	810802	化妝品應用(與管理)系	N 修	B 四技	0	0	1	03 桃園市	2 技職
9423	1168	南亞技術學院	850116	環境科技與管理系	D 日	B 四技	126	7	32	03 桃園市	2 技職
